flow_id,packet_count,byte_count,upload_bytes,download_bytes,upload_packets,download_packets,byte_ratio_up_down,packet_ratio_up_down,direction_imbalance,flow_duration,iat_mean,iat_std,iat_min,iat_max,iat_median,pkt_size_mean,pkt_size_std,pkt_q10,pkt_q25,pkt_q50,pkt_q75,pkt_q90,frac_small_pkts,first4_up_mean,first4_up_std,first4_down_mean,first4_down_std,pkt_bin_p0,pkt_bin_p1,pkt_bin_p2,pkt_bin_p3,pkt_size_entropy,pkt_bin_up_p0,pkt_bin_up_p1,pkt_bin_up_p2,pkt_bin_up_p3,pkt_bin_down_p0,pkt_bin_down_p1,pkt_bin_down_p2,pkt_bin_down_p3,pkt_size_entropy_up,pkt_size_entropy_down,iat_up_q10,iat_up_median,iat_up_q90,iat_up_cv,iat_up_skew,iat_down_q10,iat_down_median,iat_down_q90,iat_down_cv,iat_down_skew,burst_iai_cv,burst_count,avg_burst_packets,avg_burst_bytes,max_burst_packets,max_burst_bytes,frac_bytes_in_bursts,burst_bytes_cv,burst_packets_cv,burst_count_ratio_download,burst_count_t20,avg_burst_bytes_t20,max_burst_bytes_t20,frac_bytes_in_bursts_t20,burst_count_t50,avg_burst_bytes_t50,max_burst_bytes_t50,frac_bytes_in_bursts_t50,burst_count_t200,avg_burst_bytes_t200,max_burst_bytes_t200,frac_bytes_in_bursts_t200,peak_rate_1s,peak_download_1s,peak_upload_1s,burst_count_download,avg_burst_bytes_download,max_burst_bytes_download,label,source_file
"('100.72.115.16', '173.194.134.38', 53512, 443, 6)_seg0",18,7825,2664,5161,10,8,0.3404472843450479,0.5555555555555556,0.31910543130990415,5.121495246887207,0.3012644262874828,1.1737772436447116,9.5367431640625e-07,4.996120929718018,0.0014982223510742188,434.72222222222223,821.3744446931995,66.0,66.0,66.0,120.0,1462.0,0.7222222222222222,545.0,568.6079492937115,1224.25,1323.739848875148,0.7777777777777346,0.05555555555555247,0.0,0.16666666666665741,0.6546695645285008,0.79999999999992,0.09999999999999,0.0,0.09999999999999,0.7499999999999063,0.0,0.0,0.24999999999996875,0.639031859650177,0.5623351446188083,1.049041748046875e-05,0.004203319549560547,1.0372491359710703,2.768414464813195,2.4745134283143093,0.00023169517517089848,0.0017108917236328125,2.026873445510866,2.415396039262986,2.041035076415847,3.0772807111274907,12,1.5,652.0833333333334,3,3295,1.0,1.5734766299499057,0.4303314829116483,0.5,12,652.0833333333334,3295,1.0,12,652.0833333333334,3295,1.0,12,652.0833333333334,3295,1.0,7405.0,4963.0,2442.0,6,860.1666666666666,3295,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.134.38', 53584, 443, 6)_seg0",1100,1320628,30042,1290586,387,713,0.022748268248136493,0.3518181818181818,0.9545034635037271,116.1347508430481,0.10567311268703193,1.0203847475463756,0.0,10.491657495498657,4.0531158447265625e-05,1200.570909090909,1106.9365291277343,66.0,66.0,1462.0,1462.0,2858.0,0.36363636363636365,236.75,291.1471921554457,766.0,696.0057471027089,0.36545454545454514,0.0009090909090909083,0.002727272727272725,0.6309090909090904,0.6809335341659408,0.9896640826873359,0.0,0.005167958656330736,0.005167958656330736,0.0266479663394109,0.0014025245441795212,0.0014025245441795212,0.9705469845722287,0.06470378972635224,0.14404268003338463,7.82012939453125e-05,0.0008651018142700195,0.0017114877700805664,5.683110715071909,5.61214456699225,3.2901763916015625e-05,0.00014531612396240234,0.001158308982849121,7.776449934677643,7.783080592448181,7.994547237794795,758,1.4511873350923483,1742.2532981530344,6,7244,1.0,1.099695625004,0.4289329447292741,0.5,758,1742.2532981530344,7244,1.0,758,1742.2532981530344,7244,1.0,757,1744.554821664465,7244,1.0,1318822.0,1289728.0,29094.0,379,3405.2401055408973,7244,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.134.38', 55616, 443, 6)_seg0",17,7759,2664,5095,10,7,0.3433432143317438,0.5882352941176471,0.31331357133651244,5.1102564334869385,0.31939102709293365,1.2019161784840273,3.5762786865234375e-06,4.974085092544556,0.0014672279357910156,456.4117647058824,796.305813175369,66.0,66.0,66.0,130.0,1636.8000000000002,0.7058823529411765,545.0,568.6079492937115,1224.25,1203.0216903697124,0.7647058823528963,0.05882352941176125,0.0,0.17647058823528375,0.677908725644198,0.79999999999992,0.09999999999999,0.0,0.09999999999999,0.7142857142856123,0.0,0.0,0.2857142857142449,0.639031859650177,0.5982695885852573,3.528594970703125e-05,0.003007173538208008,1.031485891342164,2.7620582058935614,2.4743997133705546,0.0009222030639648438,0.01443493366241455,2.5208184719085693,2.2047398655949046,1.7886918364534052,3.069768405965237,12,1.4166666666666667,646.5833333333334,3,2924,1.0,1.5251678318903783,0.4518321028154814,0.5,12,646.5833333333334,2924,1.0,12,646.5833333333334,2924,1.0,12,646.5833333333334,2924,1.0,7405.0,4963.0,2442.0,6,849.1666666666666,2924,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.53.6', 34206, 443, 6)_seg0",762,906059,25148,880911,315,447,0.027755366924228995,0.41338582677165353,0.944489266151542,115.84338665008545,0.1522252124179835,1.221017460996272,0.0,10.231836795806885,3.790855407714844e-05,1189.0538057742783,1553.6348797657135,66.0,66.0,1462.0,1462.0,2858.0,0.43700787401574803,236.75,291.1471921554457,766.0,696.0057471027089,0.4435695538057737,0.002624671916010495,0.006561679790026238,0.5472440944881882,0.7390699794574456,0.9873015873015841,0.0,0.006349206349206328,0.006349206349206328,0.060402684563758254,0.004474272930648759,0.006711409395973139,0.9284116331096176,0.0768641168891835,0.2962827277120455,7.510185241699219e-05,8.320808410644531e-05,0.001013326644897461,5.109485031420726,4.99584341765421,3.707408905029297e-05,8.058547973632812e-05,0.00043702125549316406,6.127889100966929,6.056806200853494,7.191468876778743,615,1.2390243902439024,1473.2666666666667,6,42012,1.0,1.4751016405704283,0.4089058584495933,0.4991869918699187,616,1470.875,42012,1.0,615,1473.2666666666667,42012,1.0,615,1473.2666666666667,42012,1.0,904187.0,880053.0,24134.0,307,2869.416938110749,42012,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.53.6', 45884, 443, 17)_seg0",16,14215,5663,8552,8,8,0.3983819908547309,0.5,0.20323601829053817,0.02214789390563965,0.0014765262603759766,0.0026378789603251286,0.0,0.009510517120361328,0.0002803802490234375,888.4375,932.2601547281478,79.0,122.75,926.0,1294.0,1294.0,0.1875,1294.0,0.0,1613.5,1353.1135392124343,0.4374999999999727,0.0624999999999961,0.0,0.4999999999999688,0.8815322611881637,0.4999999999999375,0.0,0.0,0.4999999999999375,0.37499999999995315,0.12499999999998437,0.0,0.4999999999999375,0.6931471805599453,0.9743147528693494,2.384185791015625e-05,0.0023441314697265625,0.007859134674072267,1.0801201291901095,0.9128567166991415,1.215934753417969e-05,0.0001323223114013672,0.004543256759643557,1.6540520896765447,1.7975843621534149,1.1945296090074073,9,1.7777777777777777,1579.4444444444443,3,6369,1.0,1.1814630205249192,0.5153882032019177,0.4444444444444444,9,1579.4444444444443,6369,1.0,9,1579.4444444444443,6369,1.0,9,1579.4444444444443,6369,1.0,14215.0,8552.0,5663.0,4,2138.0,6369,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.7.9', 33778, 443, 6)_seg0",5,354,222,132,3,2,0.6271186440677966,0.6,0.2542372881355932,0.01196432113647461,0.0029910802841186523,0.004378146754512328,1.9550323486328125e-05,0.010510683059692383,0.0007170438766479492,70.8,9.6,66.0,66.0,66.0,66.0,80.4,1.0,74.0,11.313708498984761,66.0,0.0,0.9999999999997999,0.0,0.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0010712385177612306,0.00527799129486084,0.00948474407196045,0.9962958778462442,0.0,0.0014340877532958984,0.0014340877532958984,0.0014340877532958984,0.0,0.0,1.1685468102578798,4,1.25,88.5,2,156,1.0,0.44035190022937065,0.3464101615134983,0.5,4,88.5,156,1.0,4,88.5,156,1.0,4,88.5,156,1.0,354.0,132.0,222.0,2,66.0,66,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.7.9', 33782, 443, 6)_seg0",20,7958,2730,5228,11,9,0.3430510178436793,0.55,0.3138979643126414,5.1227707862854,0.26961951506765264,1.1220762968362,0.0,5.030055999755859,8.7738037109375e-05,397.9,705.284758094204,66.0,66.0,66.0,223.5,1462.0,0.7,545.0,568.6079492937115,1115.0,1155.69675953513,0.7499999999999626,0.09999999999999501,0.0,0.1499999999999925,0.7305880613711224,0.8181818181817438,0.09090909090908264,0.0,0.09090909090908264,0.6666666666665926,0.11111111111109877,0.0,0.22222222222219754,0.6001660731596457,0.8486855577264172,5.1069259643554685e-05,0.0029944181442260742,0.5274683475494367,2.9531155798053788,2.6664632320670507,3.955364227294923e-05,0.0017949342727661133,1.5302728891372672,2.619023954918536,2.267670697669755,3.3962750573382965,14,1.4285714285714286,568.4285714285714,3,2858,1.0,1.543834538645464,0.4358898943537623,0.5,14,568.4285714285714,2858,1.0,14,568.4285714285714,2858,1.0,14,568.4285714285714,2858,1.0,7538.0,5030.0,2508.0,7,746.8571428571429,2858,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.7.9', 34504, 443, 6)_seg0",27,1806,948,858,14,13,0.5249169435215947,0.5185185185185185,0.04983388704318937,104.93409085273743,4.0359265712591315,4.912092717880349,5.53131103515625e-05,10.232141971588135,0.031958818435668945,66.88888888888889,4.532461789860252,66.0,66.0,66.0,66.0,66.0,1.0,66.0,0.0,66.0,0.0,0.999999999999963,0.0,0.0,0.0,0.0,0.9999999999999286,0.0,0.0,0.0,0.9999999999999231,0.0,0.0,0.0,0.0,0.0,0.5186326980590825,10.239974021911621,10.240077304840089,0.4954222351689515,-1.3444693551527096,3.1691774129867563,10.240604877471924,10.270348358154298,0.39017629099051043,-1.8692698927494638,1.1772328224819257,26,1.0384615384615385,69.46153846153847,2,156,1.0,0.24916943521594323,0.18518518518500682,0.5,26,69.46153846153847,156,1.0,26,69.46153846153847,156,1.0,26,69.46153846153847,156,1.0,354.0,132.0,222.0,13,66.0,66,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.7.9', 41785, 443, 17)_seg0",2896,3769420,113380,3656040,1327,1569,0.030078898079810686,0.45821823204419887,0.9398422038403786,21.07253885269165,0.007278942608874491,0.19515189418296872,0.0,6.562403202056885,4.1961669921875e-05,1301.5953038674033,1217.019677011054,75.0,76.0,1294.0,2546.0,2546.0,0.45407458563535913,733.0,564.7592407389187,1325.75,839.6619483458804,0.4558011049723755,0.0024171270718232035,0.0003453038674033148,0.5414364640883976,0.7076256862967083,0.9886963074604364,0.0037678975131876387,0.0,0.0075357950263752775,0.005098789037603566,0.0012746972594008916,0.0006373486297004458,0.9929891650732945,0.06910474836279976,0.047087096599457645,6.723403930664062e-05,8.20159912109375e-05,0.0001647472381591797,18.138797343902308,18.94544375754624,4.2438507080078125e-05,8.130073547363281e-05,0.00010228157043457031,19.832935919957514,20.604361693876612,25.3126444960399,2582,1.1216111541440743,1459.8838109992255,29,70078,1.0,1.4793532964201672,0.67359819484365,0.4992254066615027,2583,1459.318621757646,70078,1.0,2582,1459.8838109992255,70078,1.0,2582,1459.8838109992255,70078,1.0,962127.0,932641.0,29486.0,1289,2836.3382467028705,70078,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.7.9', 47848, 443, 6)_seg0",19,7891,2730,5161,11,8,0.34596375617792424,0.5789473684210527,0.30807248764415157,5.064429998397827,0.2813572221332126,1.1429792779668286,0.0,4.993889570236206,6.103515625e-05,415.3157894736842,719.3710741906931,66.0,66.0,66.0,316.5,1462.0,0.6842105263157895,545.0,568.6079492937115,1115.0,1155.69675953513,0.7368421052631192,0.10526315789473131,0.0,0.15789473684209696,0.7534424611802384,0.8181818181817438,0.09090909090908264,0.0,0.09090909090908264,0.6249999999999218,0.12499999999998437,0.0,0.24999999999996875,0.6001660731596457,0.9002560512685369,1.399517059326172e-05,0.0009248256683349609,0.5227804660797102,2.9668855047301013,2.6665357053884744,2.889633178710938e-05,0.0018706321716308594,2.0138843059539813,2.4300515591240317,2.0411724350381837,3.4118937440756794,14,1.3571428571428572,563.6428571428571,3,2858,1.0,1.5613966965745627,0.44968440764795975,0.5,14,563.6428571428571,2858,1.0,14,563.6428571428571,2858,1.0,14,563.6428571428571,2858,1.0,7537.0,5029.0,2508.0,7,737.2857142857143,2858,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '173.194.7.9', 52874, 443, 6)_seg0",19,7890,2730,5160,11,8,0.34600760456273766,0.5789473684210527,0.30798479087452474,5.070258855819702,0.281681047545539,1.1405848902273885,2.384185791015625e-07,4.984301805496216,0.00046944618225097656,415.2631578947368,719.3646935504062,66.0,66.0,66.0,316.0,1462.0,0.6842105263157895,545.0,568.6079492937115,1115.0,1155.69675953513,0.7368421052631192,0.10526315789473131,0.0,0.15789473684209696,0.7534424611802384,0.8181818181817438,0.09090909090908264,0.0,0.09090909090908264,0.6249999999999218,0.12499999999998437,0.0,0.24999999999996875,0.6001660731596457,0.9002560512685369,4.034042358398437e-05,0.001940608024597168,0.5236061573028548,2.956255345924857,2.6664562000785343,2.7132034301757815e-05,0.0018575191497802734,2.014882373809816,2.4298670285188586,2.041177049604957,3.40057073318731,14,1.3571428571428572,563.5714285714286,3,2858,1.0,1.561603392506792,0.44968440764795975,0.5,14,563.5714285714286,2858,1.0,14,563.5714285714286,2858,1.0,14,563.5714285714286,2858,1.0,7536.0,5028.0,2508.0,7,737.1428571428571,2858,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '178.156.152.91', 57444, 443, 6)_seg0",20,1455,660,795,10,10,0.4536082474226804,0.5,0.09278350515463918,271.1047832965851,14.268672805083426,15.035857899904272,4.6253204345703125e-05,30.453917503356934,0.01276540756225586,72.75,11.691342951089922,66.0,66.0,66.0,72.75,93.0,1.0,66.0,0.0,79.5,13.5,0.99999999999995,0.0,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.0,0.0,29.746477460861207,30.14588236808777,30.452397918701173,0.009217283947290118,-0.11429481121358365,29.734423398971558,30.157048225402832,30.46309061050415,0.009540718217955928,-0.11796167524911838,1.0537670956016645,20,1.0,72.75,1,93,1.0,0.16070574503216167,0.0,0.5,20,72.75,93,1.0,20,72.75,93,1.0,20,72.75,93,1.0,159.0,93.0,66.0,10,79.5,93,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '192.178.155.132', 38192, 443, 6)_seg0",11,945,603,342,7,4,0.638095238095238,0.6363636363636364,0.2761904761904762,111.64511632919312,11.16451163291931,22.33352429855004,5.054473876953125e-05,58.39438843727112,0.018979310989379883,85.9090909090909,18.637472250839878,66.0,66.0,90.0,105.0,105.0,0.5454545454545454,85.5,19.5,85.5,19.5,0.9999999999999091,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.99999999999975,0.0,0.0,0.0,0.0,0.0,0.007734537124633789,0.04499983787536621,55.76982378959656,1.4145559648451895,0.717630339314354,10.632263278961183,53.160741329193115,57.401293659210204,0.7094919046772677,-0.6857843323595556,1.732423227392505,9,1.2222222222222223,105.0,2,195,1.0,0.43225926544419463,0.3401506715246254,0.3333333333333333,9,105.0,195,1.0,9,105.0,195,1.0,9,105.0,195,1.0,342.0,171.0,261.0,3,114.0,171,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '192.178.155.132', 40338, 443, 6)_seg0",128,113189,6296,106893,54,74,0.055623779695906844,0.421875,0.8887524406081863,170.32379460334778,1.3411322409712423,8.617013060848928,0.0,58.03846001625061,4.1961669921875e-05,884.2890625,872.9186509236534,66.0,66.0,1111.5,1466.0,1466.0,0.3984375,543.0,570.0763106812982,768.0,698.0057306355013,0.46874999999999634,0.02343749999999982,0.007812499999999939,0.4999999999999961,0.8276159831825127,0.9444444444444269,0.03703703703703635,0.0,0.018518518518518174,0.12162162162161999,0.013513513513513332,0.013513513513513332,0.8513513513513399,0.24992105341500573,0.5095717288975139,3.981590270996094e-05,0.0005137920379638672,0.022143411636352587,4.080288743994691,3.84497303337506,3.31878662109375e-05,5.4836273193359375e-05,0.002902078628540038,4.831312880360885,4.631994700970414,5.256664505305583,87,1.471264367816092,1301.0229885057472,5,7330,1.0,1.2805232367238912,0.4924974222644929,0.4827586206896552,87,1301.0229885057472,7330,1.0,87,1301.0229885057472,7330,1.0,87,1301.0229885057472,7330,1.0,112244.0,106551.0,5693.0,42,2545.0714285714284,7330,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '192.178.155.132', 43753, 443, 17)_seg0",16,16394,5628,10766,8,8,0.34329632792485054,0.5,0.3134073441502989,0.034090518951416016,0.0022727012634277343,0.003240458579491378,1.8358230590820312e-05,0.010029792785644531,0.0008449554443359375,1024.625,984.1789646070474,85.0,160.0,1096.0,1294.0,1920.0,0.1875,1294.0,0.0,1930.75,1385.4059648709472,0.37499999999997663,0.0,0.1249999999999922,0.4999999999999688,0.9743147528693494,0.4999999999999375,0.0,0.0,0.4999999999999375,0.24999999999996875,0.0,0.24999999999996875,0.4999999999999375,0.6931471805599453,1.0397207708399179,4.591941833496094e-05,0.0031576156616210938,0.010211849212646484,0.8885292296584332,0.17629030062037215,0.00010647773742675782,0.0010347366333007812,0.009127664566040042,1.3163587088161053,1.3040634177148374,0.9435381346788122,9,1.7777777777777777,1821.5555555555557,3,7638,1.0,1.2167137585855938,0.44194173824134364,0.4444444444444444,9,1821.5555555555557,7638,1.0,9,1821.5555555555557,7638,1.0,9,1821.5555555555557,7638,1.0,16394.0,10766.0,5628.0,4,2691.5,7638,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '192.178.155.93', 59004, 443, 6)_seg0",1157,612914,249136,363778,446,711,0.40647790717784227,0.38547968885047534,0.18704418564431552,280.15531826019287,0.24234889122854056,1.7940314969578268,0.0,25.983988761901855,6.723403930664062e-05,529.7441659464131,951.9651413333612,66.0,66.0,105.0,1099.0,1466.0,0.4278305963699222,707.0,501.50772676001714,88.5,38.97114317029974,0.6447709593777005,0.05531547104580808,0.059636992221261835,0.24027657735522887,0.9538572626213061,0.49999999999999883,0.12556053811659165,0.13228699551569476,0.24215246636771245,0.7355836849507725,0.01125175808720111,0.014064697609001387,0.23909985935302355,1.218112939830315,0.6784752100171955,9.5367431640625e-07,0.0002052783966064453,0.5233649730682386,4.530537156323645,6.180456595016291,0.0,0.0001043081283569336,0.06549909114837724,5.776999497882944,7.8992605290421265,4.703319734587671,480,2.410416666666667,1276.9041666666667,26,68769,1.0,2.814255163787477,0.896642643673564,0.5125,500,1225.828,68769,1.0,480,1276.9041666666667,68769,1.0,471,1301.303609341826,68769,1.0,146144.0,123850.0,22863.0,246,1478.7723577235772,68769,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '192.200.0.101', 39786, 80, 6)_seg0",24,1962,792,1170,12,12,0.4036697247706422,0.5,0.1926605504587156,291.28397250175476,12.664520543554556,13.495060507292624,3.0040740966796875e-05,30.32973861694336,0.11839008331298828,81.75,27.279800219209818,66.0,66.0,66.0,81.75,129.0,0.75,66.0,0.0,97.5,31.5,0.9999999999999584,0.0,0.0,0.0,0.0,0.9999999999999166,0.0,0.0,0.0,0.9999999999999166,0.0,0.0,0.0,0.0,0.0,21.056349515914917,30.002083778381348,30.24847936630249,0.1587815927244119,-0.3583919963294,20.940201997756958,30.117125272750854,30.364267587661743,0.16272073298420026,-0.35172829363602015,1.065580055785033,24,1.0,81.75,1,129,1.0,0.33369786200867874,0.0,0.5,24,81.75,129,1.0,24,81.75,129,1.0,24,81.75,129,1.0,195.0,129.0,66.0,12,97.5,129,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '199.165.136.100', 42158, 443, 6)_seg0",20,1320,660,660,10,10,0.5,0.5,0.0,271.89687490463257,14.310361837085924,15.06505549483415,0.010750770568847656,30.197224378585815,0.024870872497558594,66.0,0.0,66.0,66.0,66.0,66.0,66.0,1.0,66.0,0.0,66.0,0.0,0.99999999999995,0.0,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.0,0.0,30.207891607284544,30.208027362823486,30.20811171531677,2.924574431654806e-06,-0.11958891110410798,30.196546697616576,30.208329439163208,30.22016363143921,0.0002904315431121803,-0.2733878680684063,1.0527375664108891,20,1.0,66.0,1,66,1.0,0.0,0.0,0.5,20,66.0,66,1.0,20,66.0,66,1.0,20,66.0,66,1.0,132.0,66.0,66.0,10,66.0,66,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '199.232.197.91', 58138, 443, 6)_seg0",6,471,249,222,3,3,0.5286624203821656,0.5,0.05732484076433121,0.0257112979888916,0.0051422595977783205,0.009738627262429632,6.198883056640625e-05,0.024613618850708008,0.0002493858337402344,78.5,17.698870020427858,60.0,66.0,78.0,90.0,97.5,0.8333333333333334,83.0,21.400934559032695,74.0,11.313708498984761,0.9999999999998334,0.0,0.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.0,0.0,0.0,0.002770638465881348,0.0128556489944458,0.022940659523010255,0.9806010700176567,0.0,0.0001320362091064453,0.00039315223693847656,0.0006542682647705078,0.8302001191739772,0.0,0.9340139649313797,3,2.0,157.0,3,222,1.0,0.46918081173765047,0.40824829046365885,0.3333333333333333,3,157.0,222,1.0,3,157.0,222,1.0,3,157.0,222,1.0,471.0,222.0,249.0,1,222.0,222,0,youtube_20260429163914_00003.pcapng
"('100.72.115.16', '199.232.197.91', 58144, 443, 6)_seg0",180,14498,6592,7906,90,90,0.4546834046075321,0.5,0.09063319078493585,297.5405921936035,1.6622379452156621,2.9778064617167317,2.384185791015625e-07,15.051726818084717,0.02424907684326172,80.54444444444445,14.491116904359115,66.0,66.0,86.0,94.0,98.0,0.9944444444444445,74.0,13.856406460551018,87.0,12.12435565298214,0.9999999999999944,0.0,0.0,0.0,0.0,0.9999999999999889,0.0,0.0,0.0,0.9999999999999889,0.0,0.0,0.0,0.0,0.0,0.4706605911254883,1.9704983234405518,8.27104573249817,1.0477604382851156,1.6358254471870048,0.4914993762969971,1.947645902633667,8.247313594818115,1.0478918939478956,1.6379168622910003,1.7583218039952297,175,1.0285714285714285,82.84571428571428,2,188,1.0,0.2443653645311866,0.16197088596776757,0.5028571428571429,176,82.375,188,1.0,175,82.84571428571428,188,1.0,174,83.32183908045977,188,1.0,418.0,188.0,230.0,88,89.8409090909091,188,0,youtube_20260429163914_00003.pcapng
